Date,ISO Codes,State/UnionTerritory,Confirmed,Active,Cured,Deaths,Active Ratio,Recovery Ratio,Case Fatalility Ratio
"July 01, 2021",IN-KL,Kerala,2924165,101343,2809587,13235,0.034657073,0.960816849,0.004526078
"July 01, 2021",IN-LA,Ladakh,20073,279,19592,202,0.013899268,0.976037463,0.010063269
"July 01, 2021",IN-LD,Lakshadweep,9770,311,9411,48,0.031832139,0.963254862,0.004912999
"July 01, 2021",IN-MP,Madhya Pradesh,789804,570,780265,8969,0.000721698,0.98792232,0.011355982
"July 01, 2021",IN-MH,Maharashtra,6061404,119558,5819901,121945,0.019724473,0.960157251,0.020118276
"July 01, 2021",IN-MN,Manipur,69790,6012,62628,1150,0.086144147,0.897377848,0.016478005
"July 01, 2021",IN-ML,Meghalaya,49513,4216,44459,838,0.085149355,0.897925797,0.016924848
"July 01, 2021",IN-MZ,Mizoram,20492,4211,16188,93,0.205494827,0.789966816,0.004538356
"July 01, 2021",IN-NL,Nagaland,25239,1341,23403,495,0.053132058,0.927255438,0.019612504
"July 01, 2021",IN-OR,Odisha,909800,28242,877540,4018,0.031041987,0.964541658,0.004416355
"July 01, 2021",IN-PY,Puducherry,117249,2354,113146,1749,0.02007693,0.965006098,0.014916972
"July 01, 2021",IN-PB,Punjab,595609,3134,576423,16052,0.005261841,0.967787592,0.026950567
"July 01, 2021",IN-RJ,Rajasthan,952422,1471,942030,8921,0.001544483,0.98908887,0.009366646
"July 01, 2021",IN-SK,Sikkim,20544,2023,18214,307,0.098471573,0.886584891,0.014943536
"July 01, 2021",IN-TN,Tamil Nadu,2479696,38191,2408886,32619,0.015401485,0.97144408,0.013154435
"July 01, 2021",IN-TG,Telangana,623510,13388,606461,3661,0.021471989,0.972656413,0.005871598
"July 01, 2021",IN-TR,Tripura,66220,3875,61663,682,0.058517064,0.931183932,0.010299003
"July 01, 2021",IN-UT,Uttarakhand,340255,2101,330838,7316,0.006174781,0.972323698,0.021501521
"July 01, 2021",IN-UP,Uttar Pradesh,1706107,2796,1680720,22591,0.001638819,0.985119925,0.013241256
"July 01, 2021",IN-WB,West Bengal,1499783,20585,1461490,17708,0.013725319,0.97446764,0.011807041
"July 02, 2021",IN-AN,Andaman and Nicobar Islands,7469,33,7308,128,0.004418262,0.978444236,0.017137502
"July 02, 2021",IN-AP,Andhra Pradesh,1893354,38178,1842432,12744,0.020164217,0.973104871,0.006730912
"July 02, 2021",IN-AR,Arunachal Pradesh,36168,2783,33209,176,0.076946472,0.918187348,0.00486618
"July 02, 2021",IN-AS,Assam,511153,25737,480839,4577,0.050350873,0.94069486,0.008954266
"July 02, 2021",IN-BR,Bihar,722101,1716,710793,9592,0.002376399,0.984340141,0.01328346
"July 02, 2021",IN-CH,Chandigarh,61687,149,60730,808,0.00241542,0.984486196,0.013098384
"July 02, 2021",IN-CT,Chhattisgarh,994890,5787,975658,13445,0.005816723,0.98066922,0.013514057
"July 02, 2021",IN-DH,Dadra and Nagar Haveli and Daman and Diu,10561,43,10514,4,0.004071584,0.995549664,0.000378752
"July 02, 2021",IN-DL,Delhi,1434281,1357,1407943,24981,0.000946119,0.981636792,0.017417089
"July 02, 2021",IN-GA,Goa,166920,2278,161582,3060,0.013647256,0.968020609,0.018332135
"July 02, 2021",IN-GJ,Gujarat,823607,2794,810751,10062,0.003392395,0.984390613,0.012216992
"July 02, 2021",IN-HR,Haryana,768724,1380,757898,9446,0.001795183,0.985916922,0.012287895
"July 02, 2021",IN-HP,Himachal Pradesh,202290,1639,197171,3480,0.008102229,0.974694745,0.017203025
"July 02, 2021",IN-JK,Jammu and Kashmir,315960,4321,307312,4327,0.013675782,0.972629447,0.013694771
"July 02, 2021",IN-JH,Jharkhand,345706,854,339739,5113,0.002470307,0.982739669,0.014790024
"July 02, 2021",IN-KA,Karnataka,2847013,65335,2746544,35134,0.022948613,0.964710734,0.012340653
"July 02, 2021",IN-KL,Kerala,2937033,102523,2821151,13359,0.034906996,0.960544536,0.004548468
"July 02, 2021",IN-LA,Ladakh,20090,262,19626,202,0.013041314,0.976903932,0.010054754
"July 02, 2021",IN-LD,Lakshadweep,9808,293,9466,49,0.029873573,0.965130506,0.004995922
"July 02, 2021",IN-MP,Madhya Pradesh,789844,533,780330,8981,0.000674817,0.987954583,0.0113706
"July 02, 2021",IN-MH,Maharashtra,6070599,119867,5828535,122197,0.019745498,0.960125187,0.020129315
"July 02, 2021",IN-MN,Manipur,70298,5930,63206,1162,0.084355174,0.899115195,0.016529631
"July 02, 2021",IN-ML,Meghalaya,50090,4537,44709,844,0.090576961,0.892573368,0.016849671
"July 02, 2021",IN-MZ,Mizoram,20770,4132,16545,93,0.19894078,0.796581608,0.004477612
"July 02, 2021",IN-NL,Nagaland,25305,1321,23486,498,0.052203122,0.928116973,0.019679905
"July 02, 2021",IN-OR,Odisha,912887,27827,880997,4063,0.030482415,0.96506687,0.004450715
"July 02, 2021",IN-PY,Puducherry,117465,2341,113373,1751,0.019929341,0.965164091,0.014906568
"July 02, 2021",IN-PB,Punjab,595899,2961,576866,16072,0.004968963,0.968060024,0.026971014
"July 02, 2021",IN-RJ,Rajasthan,952497,1402,942172,8923,0.001471921,0.989160071,0.009368009
"July 02, 2021",IN-SK,Sikkim,20666,2107,18251,308,0.101954902,0.883141392,0.014903707
"July 02, 2021",IN-TN,Tamil Nadu,2484177,37526,2413930,32721,0.015106009,0.971722224,0.013171767
"July 02, 2021",IN-TG,Telangana,624379,13052,607658,3669,0.02090397,0.973219791,0.005876239
"July 02, 2021",IN-TR,Tripura,66629,3816,62130,683,0.057272359,0.932476849,0.010250792
"July 02, 2021",IN-UT,Uttarakhand,340379,1966,331089,7324,0.005775914,0.972706894,0.021517191
"July 02, 2021",IN-UP,Uttar Pradesh,1706268,2687,1680980,22601,0.001574782,0.98517935,0.013245868
"July 02, 2021",IN-WB,West Bengal,1501284,20170,1463379,17735,0.013435166,0.974751613,0.011813221
"July 03, 2021",IN-AN,Andaman and Nicobar Islands,7475,22,7325,128,0.002943144,0.97993311,0.017123746
"July 03, 2021",IN-AP,Andhra Pradesh,1896818,37323,1846716,12779,0.019676637,0.97358629,0.006737072
"July 03, 2021",IN-AR,Arunachal Pradesh,36572,2964,33432,176,0.081045609,0.914141967,0.004812425
"July 03, 2021",IN-AS,Assam,513606,25261,483741,4604,0.049183615,0.941852315,0.00896407
"July 03, 2021",IN-BR,Bihar,722282,1693,710995,9594,0.00234396,0.98437314,0.013282901
"July 03, 2021",IN-CH,Chandigarh,61700,147,60745,808,0.002382496,0.98452188,0.013095624
"July 03, 2021",IN-CT,Chhattisgarh,995195,5620,976125,13450,0.005647134,0.980837926,0.013514939
"July 03, 2021",IN-DH,Dadra and Nagar Haveli and Daman and Diu,10565,43,10518,4,0.004070043,0.995551349,0.000378609
"July 03, 2021",IN-DL,Delhi,1434374,1041,1408350,24983,0.000725752,0.981856894,0.017417354
"July 03, 2021",IN-GA,Goa,167103,2174,161867,3062,0.01300994,0.968666032,0.018324028
"July 03, 2021",IN-GJ,Gujarat,823687,2644,810979,10064,0.003209957,0.984571809,0.012218233
"July 03, 2021",IN-HR,Haryana,768800,1293,758046,9461,0.001681842,0.986011967,0.012306191
"July 03, 2021",IN-HP,Himachal Pradesh,202440,1579,197380,3481,0.007799842,0.97500494,0.017195218
"July 03, 2021",IN-JK,Jammu and Kashmir,316291,4209,307749,4333,0.013307366,0.972993225,0.01369941
"July 03, 2021",IN-JH,Jharkhand,345794,831,339850,5113,0.002403165,0.982810575,0.01478626
"July 03, 2021",IN-KA,Karnataka,2849997,53894,2760881,35222,0.018910195,0.968731195,0.01235861
"July 03, 2021",IN-KL,Kerala,2949128,104229,2831394,13505,0.035342311,0.960078369,0.00457932
"July 03, 2021",IN-LA,Ladakh,20101,241,19658,202,0.011989453,0.977961295,0.010049251
"July 03, 2021",IN-LD,Lakshadweep,9843,280,9514,49,0.028446612,0.966575231,0.004978157
"July 03, 2021",IN-MP,Madhya Pradesh,789887,514,780384,8989,0.000650726,0.987969165,0.011380109
"July 03, 2021",IN-MH,Maharashtra,6079352,120079,5836920,122353,0.019751941,0.960122066,0.020125994
"July 03, 2021",IN-MN,Manipur,70954,5970,63809,1175,0.08413902,0.899300956,0.016560025
"July 03, 2021",IN-ML,Meghalaya,50575,4652,45074,849,0.091982205,0.891230845,0.01678695
"July 03, 2021",IN-MZ,Mizoram,21003,4010,16899,94,0.190925106,0.804599343,0.004475551
"July 03, 2021",IN-NL,Nagaland,25382,1280,23604,498,0.050429438,0.929950359,0.019620203
"July 03, 2021",IN-OR,Odisha,916109,27738,884262,4109,0.030278056,0.965236669,0.004485274
"July 03, 2021",IN-PY,Puducherry,117640,2232,113649,1759,0.018973138,0.966074464,0.014952397
"July 03, 2021",IN-PB,Punjab,596094,2752,577256,16086,0.004616722,0.968397602,0.026985677
"July 03, 2021",IN-RJ,Rajasthan,952573,1312,942331,8930,0.001377322,0.989248068,0.00937461
"July 03, 2021",IN-SK,Sikkim,20777,2062,18407,308,0.099244357,0.885931559,0.014824084
"July 03, 2021",IN-TN,Tamil Nadu,2488407,36707,2418882,32818,0.014751204,0.972060439,0.013188357
"July 03, 2021",IN-TG,Telangana,625237,12726,608833,3678,0.020353882,0.973763549,0.005882569
"July 03, 2021",IN-TR,Tripura,67023,3858,62480,685,0.057562329,0.932217299,0.010220372
"July 03, 2021",IN-UT,Uttarakhand,340488,1864,331297,7327,0.005474495,0.973006391,0.021519114
"July 03, 2021",IN-UP,Uttar Pradesh,1706384,2560,1681208,22616,0.001500248,0.985245994,0.013253758
"July 03, 2021",IN-WB,West Bengal,1502706,19729,1465219,17758,0.013128982,0.97505367,0.011817348
"July 04, 2021",IN-AN,Andaman and Nicobar Islands,7478,20,7330,128,0.002674512,0.980208612,0.017116876
"July 04, 2021",IN-AP,Andhra Pradesh,1899748,35871,1851062,12815,0.018881978,0.97437239,0.006745632
"July 04, 2021",IN-AR,Arunachal Pradesh,36937,3057,33704,176,0.082762542,0.912472588,0.00476487
"July 04, 2021",IN-AS,Assam,515981,25084,486265,4632,0.048614193,0.942408732,0.008977075
"July 04, 2021",IN-BR,Bihar,722418,1540,711279,9599,0.00213173,0.984580949,0.013287321
"July 04, 2021",IN-CH,Chandigarh,61718,149,60761,808,0.002414207,0.984493989,0.013091805
"July 04, 2021",IN-CT,Chhattisgarh,995489,5330,976706,13453,0.005354153,0.981131886,0.013513961
"July 04, 2021",IN-DH,Dadra and Nagar Haveli and Daman and Diu,10567,41,10522,4,0.003880004,0.995741459,0.000378537
"July 04, 2021",IN-DL,Delhi,1434460,1016,1408456,24988,0.00070828,0.981871924,0.017419796
"July 04, 2021",IN-GA,Goa,167272,2129,162074,3069,0.012727773,0.968924865,0.018347362
"July 04, 2021",IN-GJ,Gujarat,823763,2527,811169,10067,0.00306763,0.984711622,0.012220748
"July 04, 2021",IN-HR,Haryana,768852,1234,758144,9474,0.00160499,0.986072742,0.012322267
"July 04, 2021",IN-HP,Himachal Pradesh,202555,1446,197627,3482,0.007138802,0.975670805,0.017190393
"July 04, 2021",IN-JK,Jammu and Kashmir,316629,4048,308246,4335,0.012784679,0.973524219,0.013691102
"July 04, 2021",IN-JH,Jharkhand,345885,805,339966,5114,0.002327363,0.982887376,0.014785261
"July 04, 2021",IN-KA,Karnataka,2852079,48139,2768632,35308,0.016878565,0.970741694,0.012379741
"July 04, 2021",IN-KL,Kerala,2961584,104035,2843909,13640,0.035128161,0.960266195,0.004605643
"July 04, 2021",IN-LA,Ladakh,20115,244,19669,202,0.012130251,0.977827492,0.010042257
"July 04, 2021",IN-LD,Lakshadweep,9861,255,9557,49,0.025859446,0.969171484,0.00496907
"July 04, 2021",IN-MP,Madhya Pradesh,789936,490,780445,9001,0.000620303,0.987985103,0.011394594
"July 04, 2021",IN-MH,Maharashtra,6088841,120802,5845315,122724,0.019839901,0.960004539,0.02015556
"July 04, 2021",IN-MN,Manipur,71643,6126,64329,1188,0.085507307,0.897910473,0.01658222
"July 04, 2021",IN-ML,Meghalaya,51035,4584,45596,855,0.089820711,0.89342608,0.016753209
"July 04, 2021",IN-MZ,Mizoram,21246,3897,17254,95,0.183422762,0.812105808,0.00447143
"July 04, 2021",IN-NL,Nagaland,25451,1253,23699,499,0.049231857,0.93116184,0.019606302
"July 04, 2021",IN-OR,Odisha,919026,27452,887420,4154,0.029870754,0.965609243,0.004520003
"July 04, 2021",IN-PY,Puducherry,117787,2107,113920,1760,0.017888222,0.967169552,0.014942226
"July 04, 2021",IN-PB,Punjab,596265,2538,577624,16103,0.004256497,0.968737055,0.027006448
"July 04, 2021",IN-RJ,Rajasthan,952663,1260,942469,8934,0.001322608,0.989299469,0.009377923
"July 04, 2021",IN-SK,Sikkim,20955,2058,18589,308,0.098210451,0.887091386,0.014698163
"July 04, 2021",IN-TN,Tamil Nadu,2492420,35881,2423606,32933,0.014396049,0.972390689,0.013213263
"July 04, 2021",IN-TG,Telangana,626085,12454,609947,3684,0.019891868,0.974223947,0.005884185
"July 04, 2021",IN-TR,Tripura,67451,3916,62843,692,0.05805696,0.931683741,0.010259299
"July 04, 2021",IN-UT,Uttarakhand,340646,1821,331494,7331,0.005345725,0.973133399,0.021520875
"July 04, 2021",IN-UP,Uttar Pradesh,1706495,2461,1681412,22622,0.001442137,0.985301451,0.013256412
"July 04, 2021",IN-WB,West Bengal,1504097,19280,1467038,17779,0.012818322,0.975361297,0.011820381
"July 05, 2021",IN-AN,Andaman and Nicobar Islands,7482,21,7333,128,0.002806736,0.980085539,0.017107725
"July 05, 2021",IN-AP,Andhra Pradesh,1902923,35325,1854754,12844,0.018563547,0.974686837,0.006749616
"July 05, 2021",IN-AR,Arunachal Pradesh,37105,2961,33967,177,0.079800566,0.915429187,0.004770247
"July 05, 2021",IN-AS,Assam,517194,23502,489040,4652,0.045441362,0.945563947,0.008994691
"July 05, 2021",IN-BR,Bihar,722527,1436,711490,9601,0.001987469,0.984724446,0.013288085
"July 05, 2021",IN-CH,Chandigarh,61728,143,60777,808,0.002316615,0.984593701,0.013089684
"July 05, 2021",IN-CT,Chhattisgarh,995718,5345,976917,13456,0.005367986,0.981118148,0.013513866
"July 05, 2021",IN-DH,Dadra and Nagar Haveli and Daman and Diu,10569,38,10527,4,0.003595421,0.996026114,0.000378465
"July 05, 2021",IN-DL,Delhi,1434554,992,1408567,24995,0.000691504,0.981884962,0.017423534
"July 05, 2021",IN-GA,Goa,167436,2087,162276,3073,0.012464464,0.969182255,0.018353281
"July 05, 2021",IN-GJ,Gujarat,823833,2467,811297,10069,0.002994539,0.984783324,0.012222137
"July 05, 2021",IN-HR,Haryana,768903,1186,758231,9486,0.001542457,0.986120486,0.012337057
"July 05, 2021",IN-HP,Himachal Pradesh,202642,1365,197794,3483,0.006736017,0.976076036,0.017187947
"July 05, 2021",IN-JK,Jammu and Kashmir,316976,3967,308672,4337,0.012515143,0.973802433,0.013682424
"July 05, 2021",IN-JH,Jharkhand,345937,658,340164,5115,0.00190208,0.98331199,0.014785929
"July 05, 2021",IN-KA,Karnataka,2853643,44869,2773407,35367,0.01572341,0.971882958,0.012393632
"July 05, 2021",IN-KL,Kerala,2973684,104508,2855460,13716,0.035144286,0.960243254,0.004612461
"July 05, 2021",IN-LA,Ladakh,20120,226,19690,204,0.011232604,0.978628231,0.010139165
"July 05, 2021",IN-LD,Lakshadweep,9900,274,9577,49,0.027676768,0.967373737,0.004949495
"July 05, 2021",IN-MP,Madhya Pradesh,789983,479,780495,9009,0.000606342,0.987989615,0.011404043
"July 05, 2021",IN-MH,Maharashtra,6098177,126454,5848693,123030,0.020736361,0.959088757,0.020174882
"July 05, 2021",IN-MN,Manipur,72286,6159,64931,1196,0.085203221,0.89825139,0.016545389
"July 05, 2021",IN-ML,Meghalaya,51524,4434,46228,862,0.086056983,0.897212949,0.016730068
"July 05, 2021",IN-MZ,Mizoram,21337,3581,17661,95,0.167830529,0.827717111,0.00445236
"July 05, 2021",IN-NL,Nagaland,25519,1234,23786,499,0.048356127,0.932089815,0.019554058
"July 05, 2021",IN-OR,Odisha,921896,26922,890778,4196,0.02920286,0.96624565,0.00455149
"July 05, 2021",IN-PY,Puducherry,117959,2006,114192,1761,0.017005909,0.968065175,0.014928916
"July 05, 2021",IN-PB,Punjab,596416,2324,577982,16110,0.003896609,0.969092043,0.027011348
"July 05, 2021",IN-RJ,Rajasthan,952734,1180,942616,8938,0.001238541,0.989380037,0.009381422
"July 05, 2021",IN-SK,Sikkim,21131,2101,18722,308,0.099427382,0.885996877,0.014575742
"July 05, 2021",IN-TN,Tamil Nadu,2496287,35294,2427988,33005,0.014138599,0.972639765,0.013221637
"July 05, 2021",IN-TG,Telangana,626690,11964,611035,3691,0.019090779,0.975019547,0.005889674
"July 05, 2021",IN-TR,Tripura,67677,3776,63209,692,0.055794435,0.933980525,0.01022504
"July 05, 2021",IN-UT,Uttarakhand,340724,1749,331642,7333,0.005133187,0.973344995,0.021521818
"July 05, 2021",IN-UP,Uttar Pradesh,1706621,2264,1681717,22640,0.001326598,0.985407422,0.01326598
"July 05, 2021",IN-WB,West Bengal,1505394,18780,1468815,17799,0.012475139,0.975701378,0.011823483
"July 06, 2021",IN-AN,Andaman and Nicobar Islands,7482,15,7339,128,0.002004812,0.980887463,0.017107725
"July 06, 2021",IN-AP,Andhra Pradesh,1905023,33964,1858189,12870,0.017828656,0.97541552,0.006755824
"July 06, 2021",IN-AR,Arunachal Pradesh,37531,3118,34234,179,0.083077989,0.912152621,0.004769391
"July 06, 2021",IN-AS,Assam,519834,23590,491561,4683,0.045379871,0.945611484,0.009008645
"July 06, 2021",IN-BR,Bihar,722603,1305,711692,9606,0.001805971,0.984900423,0.013293607
"July 06, 2021",IN-CH,Chandigarh,61740,116,60815,809,0.001878847,0.985017817,0.013103337
"July 06, 2021",IN-CT,Chhattisgarh,996037,5220,977360,13457,0.005240769,0.981248689,0.013510542
"July 06, 2021",IN-DH,Dadra and Nagar Haveli and Daman and Diu,10569,35,10530,4,0.003311572,0.996309963,0.000378465
"July 06, 2021",IN-DL,Delhi,1434608,912,1408699,24997,0.000635714,0.981940014,0.017424272
"July 06, 2021",IN-GA,Goa,167566,1934,162557,3075,0.011541721,0.970107301,0.018350978
"July 06, 2021",IN-GJ,Gujarat,823895,2333,811491,10071,0.002831672,0.984944683,0.012223645
"July 06, 2021",IN-HR,Haryana,768957,1113,758348,9496,0.001447415,0.98620339,0.012349195
"July 06, 2021",IN-HP,Himachal Pradesh,202800,1357,197959,3484,0.006691321,0.976129191,0.017179487
"July 06, 2021",IN-JK,Jammu and Kashmir,317250,3774,309133,4343,0.011895981,0.9744145,0.013689519
"July 06, 2021",IN-JH,Jharkhand,345983,609,340257,5117,0.001760202,0.983450054,0.014789744
"July 06, 2021",IN-KA,Karnataka,2856491,42019,2779038,35434,0.014710006,0.972885264,0.01240473
"July 06, 2021",IN-KL,Kerala,2981721,101097,2866806,13818,0.033905587,0.961460177,0.004634236
"July 06, 2021",IN-LA,Ladakh,20129,216,19709,204,0.010730786,0.979134582,0.010134632
"July 06, 2021",IN-LD,Lakshadweep,9936,278,9609,49,0.027979066,0.967089372,0.004931562
"July 06, 2021",IN-MP,Madhya Pradesh,790015,466,780534,9015,0.000589862,0.987998962,0.011411176
"July 06, 2021",IN-MH,Maharashtra,6104917,120061,5861720,123136,0.019666279,0.96016375,0.020169971
"July 06, 2021",IN-MN,Manipur,72718,5974,65540,1204,0.082152975,0.901289914,0.016557111
"July 06, 2021",IN-ML,Meghalaya,51901,4354,46676,871,0.083890484,0.899327566,0.01678195
"July 06, 2021",IN-MZ,Mizoram,21854,3730,18026,98,0.170678137,0.824837558,0.004484305
"July 06, 2021",IN-NL,Nagaland,25559,1192,23868,499,0.046637192,0.933839352,0.019523456
"July 06, 2021",IN-OR,Odisha,924699,26347,894104,4248,0.028492515,0.966913558,0.004593927
"July 06, 2021",IN-PY,Puducherry,118087,1871,114454,1762,0.01584425,0.969234547,0.014921202
"July 06, 2021",IN-PB,Punjab,596550,2118,578310,16122,0.003550415,0.969424189,0.027025396
"July 06, 2021",IN-RJ,Rajasthan,952789,1092,942756,8941,0.001146109,0.989469862,0.009384029
"July 06, 2021",IN-SK,Sikkim,21226,1869,19048,309,0.088052389,0.897389993,0.014557618
"July 06, 2021",IN-TN,Tamil Nadu,2500002,34926,2432017,33059,0.013970389,0.972806022,0.013223589
"July 06, 2021",IN-TG,Telangana,627498,11704,612096,3698,0.018651852,0.975454902,0.005893246
"July 06, 2021",IN-TR,Tripura,68151,3962,63492,697,0.058135611,0.9316371,0.010227289
"July 06, 2021",IN-UT,Uttarakhand,340793,1555,331903,7335,0.004562887,0.973913783,0.021523329
"July 06, 2021",IN-UP,Uttar Pradesh,1706739,2181,1681912,22646,0.001277876,0.985453546,0.013268578
"July 06, 2021",IN-WB,West Bengal,1506279,17950,1470512,17817,0.011916783,0.976254731,0.011828486
"July 07, 2021",IN-AN,Andaman and Nicobar Islands,7487,16,7343,128,0.002137038,0.980766662,0.0170963
"July 07, 2021",IN-AP,Andhra Pradesh,1908065,33230,1861937,12898,0.017415549,0.975824723,0.006759728
"July 07, 2021",IN-AR,Arunachal Pradesh,37879,3173,34525,181,0.083766731,0.911454896,0.004778373
"July 07, 2021",IN-AS,Assam,522267,24244,493306,4717,0.046420701,0.944547521,0.009031779
"July 07, 2021",IN-BR,Bihar,722746,1221,711913,9612,0.00168939,0.985011332,0.013299278
"July 07, 2021",IN-CH,Chandigarh,61752,106,60837,809,0.001716544,0.985182666,0.01310079
"July 07, 2021",IN-CT,Chhattisgarh,996359,5004,977893,13462,0.005022286,0.98146652,0.013511194
"July 07, 2021",IN-DH,Dadra and Nagar Haveli and Daman and Diu,10575,39,10532,4,0.003687943,0.995933806,0.000378251
"July 07, 2021",IN-DL,Delhi,1434687,833,1408853,25001,0.000580614,0.981993285,0.017426101
"July 07, 2021",IN-GA,Goa,167823,1957,162787,3079,0.011661095,0.969992194,0.018346711
"July 07, 2021",IN-GJ,Gujarat,823964,2193,811699,10072,0.002661524,0.985114641,0.012223835
"July 07, 2021",IN-HR,Haryana,769030,1082,758442,9506,0.001406967,0.986232007,0.012361026
"July 07, 2021",IN-HP,Himachal Pradesh,202945,1326,198134,3485,0.00653379,0.97629407,0.01717214
"July 07, 2021",IN-JK,Jammu and Kashmir,317481,3582,309554,4345,0.011282565,0.975031577,0.013685858
"July 07, 2021",IN-JH,Jharkhand,346038,555,340365,5118,0.00160387,0.983605847,0.014790283
"July 07, 2021",IN-KA,Karnataka,2859595,40039,2784030,35526,0.014001633,0.973574929,0.012423438
"July 07, 2021",IN-KL,Kerala,2996094,104577,2877557,13960,0.034904446,0.960436155,0.0046594
"July 07, 2021",IN-LA,Ladakh,20137,200,19733,204,0.009931966,0.979937429,0.010130605
"July 07, 2021",IN-LD,Lakshadweep,9947,255,9643,49,0.02563587,0.969438022,0.004926108
"July 07, 2021",IN-MP,Madhya Pradesh,790042,447,780578,9017,0.000565793,0.98802089,0.011413317
"July 07, 2021",IN-MH,Maharashtra,6113335,117536,5872268,123531,0.019226167,0.960567023,0.02020681
"July 07, 2021",IN-MN,Manipur,73581,6231,66132,1218,0.084682187,0.898764627,0.016553186
"July 07, 2021",IN-ML,Meghalaya,52358,4305,47173,880,0.082222392,0.900970243,0.016807365
"July 07, 2021",IN-MZ,Mizoram,22155,3674,18383,98,0.165831641,0.829744979,0.004423381
"July 07, 2021",IN-NL,Nagaland,25619,1134,23982,503,0.044264023,0.936102112,0.019633865
"July 07, 2021",IN-OR,Odisha,927186,25525,897362,4299,0.027529536,0.967833854,0.00463661
"July 07, 2021",IN-PY,Puducherry,118227,1791,114673,1763,0.015148824,0.969939185,0.014911991
"July 07, 2021",IN-PB,Punjab,596736,2015,578590,16131,0.003376703,0.969591243,0.027032054
"July 07, 2021",IN-RJ,Rajasthan,952836,1012,942882,8942,0.001062093,0.989553291,0.009384616
"July 07, 2021",IN-SK,Sikkim,21403,1894,19200,309,0.088492267,0.897070504,0.014437228
"July 07, 2021",IN-TN,Tamil Nadu,2503481,34477,2435872,33132,0.013771624,0.972994003,0.013234372
"July 07, 2021",IN-TG,Telangana,628282,11455,613124,3703,0.018232259,0.975873891,0.00589385
"July 07, 2021",IN-TR,Tripura,68612,3947,63964,701,0.05752638,0.932256748,0.010216872
"July 07, 2021",IN-UT,Uttarakhand,340882,1538,332006,7338,0.004511825,0.973961664,0.021526511
"July 07, 2021",IN-UP,Uttar Pradesh,1706818,2032,1682130,22656,0.001190519,0.985535658,0.013273823
"July 07, 2021",IN-WB,West Bengal,1507241,17275,1472132,17834,0.011461339,0.976706446,0.011832215
"July 08, 2021",IN-AN,Andaman and Nicobar Islands,7491,14,7349,128,0.001868909,0.981043919,0.017087171
"July 08, 2021",IN-AP,Andhra Pradesh,1911231,32356,1865956,12919,0.016929403,0.976311079,0.006759518
"July 08, 2021",IN-AR,Arunachal Pradesh,38283,3363,34736,184,0.08784578,0.907347909,0.004806311
"July 08, 2021",IN-AS,Assam,524556,23371,496442,4743,0.04455387,0.946404197,0.009041933
"July 08, 2021",IN-BR,Bihar,722850,1183,712055,9612,0.001636577,0.985066058,0.013297365
"July 08, 2021",IN-CH,Chandigarh,61780,99,60872,809,0.00160246,0.985302687,0.013094853
"July 08, 2021",IN-CT,Chhattisgarh,996689,5017,978208,13464,0.005033666,0.981457606,0.013508727
"July 08, 2021",IN-DH,Dadra and Nagar Haveli and Daman and Diu,10576,38,10534,4,0.003593041,0.996028744,0.000378215
"July 08, 2021",IN-DL,Delhi,1434780,858,1408917,25005,0.000598001,0.98197424,0.017427759
"July 08, 2021",IN-GA,Goa,168015,1950,162983,3082,0.011606107,0.970050293,0.0183436
"July 08, 2021",IN-GJ,Gujarat,824029,1969,811988,10072,0.002389479,0.98538765,0.012222871
"July 08, 2021",IN-HR,Haryana,769093,1066,758512,9515,0.001386048,0.986242236,0.012371716
"July 08, 2021",IN-HP,Himachal Pradesh,203117,1338,198293,3486,0.006587336,0.976250142,0.017162522
"July 08, 2021",IN-JK,Jammu and Kashmir,317761,3439,309973,4349,0.010822599,0.975491014,0.013686387
"July 08, 2021",IN-JH,Jharkhand,346113,532,340463,5118,0.00153707,0.983675852,0.014787078
"July 08, 2021",IN-KA,Karnataka,2862338,39626,2787111,35601,0.013843928,0.973718338,0.012437734
"July 08, 2021",IN-KL,Kerala,3011694,108400,2889186,14108,0.035993032,0.959322561,0.004684407
"July 08, 2021",IN-LA,Ladakh,20143,183,19756,204,0.009085042,0.98078737,0.010127588
"July 08, 2021",IN-LD,Lakshadweep,9965,246,9670,49,0.024686402,0.970396387,0.00491721
"July 08, 2021",IN-MP,Madhya Pradesh,790070,441,780610,9019,0.000558178,0.988026377,0.011415444
"July 08, 2021",IN-MH,Maharashtra,6122893,117869,5881167,123857,0.019250541,0.96052095,0.02022851
"July 08, 2021",IN-MN,Manipur,74341,6534,66578,1229,0.08789228,0.895575793,0.016531927
"July 08, 2021",IN-ML,Meghalaya,52712,4229,47597,886,0.080228411,0.902963272,0.016808317
"July 08, 2021",IN-MZ,Mizoram,22703,3960,18643,100,0.174426287,0.821169009,0.004404704
"July 08, 2021",IN-NL,Nagaland,25663,1070,24088,505,0.041694268,0.938627596,0.019678136
"July 08, 2021",IN-OR,Odisha,929788,25148,900282,4358,0.027047026,0.968265884,0.00468709
"July 08, 2021",IN-PY,Puducherry,118416,1753,114898,1765,0.014803743,0.970291177,0.01490508
"July 08, 2021",IN-PB,Punjab,596970,1964,578865,16141,0.003289948,0.969671843,0.02703821
"July 08, 2021",IN-RJ,Rajasthan,952887,935,943010,8942,0.000981229,0.989634658,0.009384114
"July 08, 2021",IN-SK,Sikkim,21573,1975,19287,311,0.091549622,0.894034209,0.014416168
